customer_id,age_first,country_first,gender_first,days_since_signup_first,days_since_last_purchase_min,cancellations_count_max,purchase_frequency_mean,revenue_sum,revenue_mean,revenue_std,quantity_sum,quantity_mean,subscription_status_first,churned
CUST2726,53,Canada,Female,1847,1721,5,23.0,620.3100000000001,620.3100000000001,,3,3.0,active,0
CUST2727,49,Germany,Other,1764,1096,1,1.0,1944.3,1944.3,,2,2.0,cancelled,1
CUST2728,43,USA,Female,1118,265,3,36.0,67.1,67.1,,2,2.0,active,0
CUST2729,18,Pakistan,Other,1317,1075,5,18.0,909.6,909.6,,4,4.0,active,0
CUST2730,25,USA,Male,1818,936,2,26.0,1050.24,1050.24,,4,4.0,cancelled,1
CUST2731,42,India,Female,1290,1107,3,35.0,776.76,776.76,,2,2.0,active,0
CUST2732,47,Germany,Male,1254,312,3,34.0,1413.54,1413.54,,9,9.0,active,0
CUST2733,20,Canada,Female,1298,234,2,36.0,855.45,855.45,,5,5.0,active,0
CUST2734,41,India,Female,1160,966,1,19.0,1586.8000000000002,1586.8000000000002,,5,5.0,active,0
CUST2735,65,UK,Male,1397,588,0,22.0,1839.21,1839.21,,3,3.0,active,0
CUST2736,33,Germany,Male,1413,922,4,40.0,785.61,785.61,,9,9.0,active,0
CUST2737,69,USA,Female,1357,1216,4,35.0,454.95,454.95,,5,5.0,active,0
CUST2738,27,Germany,Male,1202,723,4,40.0,874.29,874.29,,3,3.0,active,0
CUST2739,36,Pakistan,Male,972,882,3,47.0,407.69,407.69,,1,1.0,cancelled,1
CUST2740,69,India,Male,1121,282,3,33.0,422.4,422.4,,8,8.0,active,0
CUST2741,32,USA,Female,2001,1946,4,18.0,248.17,248.17,,1,1.0,active,0
CUST2742,52,India,Female,2002,240,1,19.0,1625.6,1625.6,,4,4.0,active,0
CUST2743,62,Canada,Female,1769,1479,2,49.0,297.71999999999997,297.71999999999997,,6,6.0,active,0
CUST2744,26,Pakistan,Male,1547,1489,5,11.0,1165.8000000000002,1165.8000000000002,,6,6.0,active,0
CUST2745,33,USA,Female,1737,1114,0,16.0,988.75,988.75,,7,7.0,active,0
CUST2746,53,Canada,Female,1216,630,1,35.0,1498.23,1498.23,,3,3.0,paused,0
CUST2747,56,UK,Female,1332,551,1,12.0,242.33,242.33,,1,1.0,cancelled,1
CUST2748,52,UK,Female,1797,910,2,21.0,946.91,946.91,,1,1.0,active,0
CUST2749,50,UK,Male,1539,1405,0,25.0,411.67,411.67,,1,1.0,active,0
CUST2750,34,Canada,Female,1523,344,1,34.0,1421.92,1421.92,,8,8.0,active,0
CUST2751,26,UK,Female,1638,1190,4,4.0,1500.18,1500.18,,3,3.0,active,0
CUST2752,59,Canada,Female,1453,747,5,24.0,1193.5500000000002,1193.5500000000002,,3,3.0,active,0
CUST2753,29,UK,Male,1158,751,3,12.0,240.85000000000002,240.85000000000002,,5,5.0,active,0
CUST2754,41,USA,Male,1438,1386,4,38.0,1230.84,1230.84,,6,6.0,paused,0
CUST2755,51,USA,Female,1291,789,4,25.0,843.85,843.85,,5,5.0,active,0
CUST2756,56,Pakistan,Male,1086,922,5,25.0,1478.58,1478.58,,6,6.0,active,0
CUST2757,22,Germany,Male,1634,196,0,32.0,1463.1999999999998,1463.1999999999998,,5,5.0,active,0
CUST2758,61,Canada,Female,1177,342,4,47.0,1016.4,1016.4,,5,5.0,cancelled,1
CUST2759,37,Pakistan,Male,1155,1042,4,46.0,1863.6,1863.6,,2,2.0,paused,0
CUST2760,62,USA,Male,1168,942,1,9.0,1054.6200000000001,1054.6200000000001,,9,9.0,cancelled,1
CUST2761,42,Canada,Male,1655,1323,4,34.0,277.62,277.62,,7,7.0,cancelled,1
CUST2762,26,Pakistan,Male,1428,1345,1,25.0,237.60000000000002,237.60000000000002,,5,5.0,cancelled,1
CUST2763,34,Germany,Male,1080,200,1,9.0,1486.44,1486.44,,9,9.0,cancelled,1
CUST2764,46,India,Female,1243,771,5,15.0,57.6,57.6,,2,2.0,active,0
CUST2765,44,India,Female,1083,319,1,39.0,578.16,578.16,,9,9.0,active,0
CUST2766,29,USA,Male,943,229,1,31.0,987.2,987.2,,2,2.0,active,0
CUST2767,42,Germany,Male,1093,1056,2,39.0,1261.3999999999999,1261.3999999999999,,7,7.0,paused,0
CUST2768,37,UK,Female,1153,736,4,36.0,364.29,364.29,,3,3.0,active,0
CUST2769,46,UK,Other,1844,1127,0,26.0,968.0999999999999,968.0999999999999,,3,3.0,paused,0
CUST2770,58,Germany,Female,1288,1006,4,35.0,527.36,527.36,,1,1.0,cancelled,1
CUST2771,50,Canada,Male,1630,462,3,33.0,912.96,912.96,,9,9.0,active,0
CUST2772,44,Canada,Male,1683,1490,2,1.0,1127.05,1127.05,,5,5.0,active,0
CUST2773,33,UK,Female,1401,718,1,16.0,554.73,554.73,,1,1.0,active,0
CUST2774,58,UK,Male,1214,978,2,18.0,1925.28,1925.28,,3,3.0,active,0
CUST2775,26,Germany,Male,1084,870,0,38.0,1047.51,1047.51,,9,9.0,paused,0
CUST2776,48,USA,Male,1414,885,4,12.0,831.27,831.27,,3,3.0,cancelled,1
CUST2777,60,Germany,Female,1745,227,5,9.0,546.4,546.4,,8,8.0,active,0
CUST2778,33,Germany,Male,1472,619,3,37.0,1957.08,1957.08,,2,2.0,cancelled,1
CUST2779,35,Pakistan,Male,1647,459,0,36.0,1241.77,1241.77,,1,1.0,active,0
CUST2780,30,India,Male,1188,255,0,11.0,1183.6200000000001,1183.6200000000001,,3,3.0,active,0
CUST2781,50,India,Female,960,487,1,38.0,43.12,43.12,,8,8.0,cancelled,1
CUST2782,40,India,Male,1727,391,5,19.0,963.28,963.28,,8,8.0,active,0
CUST2783,48,UK,Male,1283,1019,3,15.0,994.4,994.4,,8,8.0,active,0
CUST2784,48,UK,Male,1641,1575,5,40.0,359.8,359.8,,2,2.0,active,0
CUST2785,64,Canada,Male,1702,1222,1,47.0,1061.0600000000002,1061.0600000000002,,7,7.0,cancelled,1
CUST2786,61,USA,Female,949,829,3,19.0,1321.44,1321.44,,8,8.0,active,0
CUST2787,29,Canada,Male,1188,854,4,5.0,460.32000000000005,460.32000000000005,,7,7.0,active,0
CUST2788,64,Pakistan,Female,1664,321,1,8.0,1113.6599999999999,1113.6599999999999,,9,9.0,cancelled,1
CUST2789,22,Canada,Male,1978,1722,1,11.0,248.8,248.8,,4,4.0,active,0
CUST2790,54,Germany,Female,1171,1009,3,13.0,40.72,40.72,,4,4.0,active,0
CUST2791,52,Germany,Female,1150,254,5,31.0,1246.98,1246.98,,7,7.0,paused,0
CUST2792,47,Canada,Male,1286,357,4,44.0,821.69,821.69,,1,1.0,active,0
CUST2793,63,Canada,Male,1021,867,0,16.0,1166.62,1166.62,,7,7.0,paused,0
CUST2794,25,India,Female,1391,807,2,39.0,715.99,715.99,,1,1.0,paused,0
CUST2795,50,India,Male,1337,380,1,5.0,1397.94,1397.94,,1,1.0,cancelled,1
CUST2796,21,Germany,Female,1799,822,1,35.0,1539.4499999999998,1539.4499999999998,,5,5.0,active,0
CUST2797,68,Germany,Female,1630,436,4,6.0,1321.02,1321.02,,9,9.0,active,0
CUST2798,40,Germany,Female,1093,382,1,41.0,247.38,247.38,,3,3.0,active,0
CUST2799,20,Germany,Female,1620,1587,1,11.0,1625.72,1625.72,,4,4.0,active,0
CUST2800,20,Germany,Female,1543,1382,2,35.0,1742.88,1742.88,,2,2.0,active,0
CUST2801,51,Germany,Female,1161,238,5,9.0,1636.0,1636.0,,8,8.0,active,0
CUST2802,37,Pakistan,Female,1894,1523,4,49.0,780.48,780.48,,2,2.0,active,0
CUST2803,57,Pakistan,Male,1282,332,1,27.0,1772.22,1772.22,,6,6.0,active,0
CUST2804,40,Germany,Male,1408,399,5,2.0,1710.14,1710.14,,2,2.0,cancelled,1
CUST2805,55,Canada,Female,1207,747,0,9.0,1595.97,1595.97,,1,1.0,active,0
CUST2806,66,UK,Female,1425,1079,5,17.0,418.74,418.74,,3,3.0,cancelled,1
CUST2807,44,Pakistan,Female,1282,341,5,7.0,1972.76,1972.76,,4,4.0,active,0
CUST2808,25,UK,Female,1987,806,4,3.0,34.83,34.83,,9,9.0,active,0
CUST2809,53,USA,Female,1638,1278,3,46.0,1938.06,1938.06,,3,3.0,active,0
CUST2810,65,Pakistan,Female,1829,297,1,20.0,1987.7400000000002,1987.7400000000002,,6,6.0,cancelled,1
CUST2811,44,Germany,Male,1361,651,3,17.0,479.65000000000003,479.65000000000003,,5,5.0,active,0
CUST2812,24,Canada,Female,1868,1834,5,5.0,1706.95,1706.95,,7,7.0,cancelled,1
CUST2813,69,UK,Other,1800,988,0,36.0,513.54,513.54,,9,9.0,active,0
CUST2814,56,India,Female,1805,1614,3,49.0,1241.0,1241.0,,5,5.0,active,0
CUST2815,54,India,Female,1617,1028,2,27.0,322.32,322.32,,8,8.0,active,0
CUST2816,37,Canada,Male,1625,424,2,30.0,1471.85,1471.85,,5,5.0,active,0
CUST2817,58,UK,Male,1511,1453,0,1.0,932.76,932.76,,9,9.0,active,0
CUST2818,28,Germany,Male,1996,1446,2,20.0,1808.0,1808.0,,4,4.0,active,0
CUST2819,18,UK,Female,1599,297,5,10.0,899.63,899.63,,1,1.0,active,0
CUST2820,26,USA,Female,1771,1567,2,21.0,1976.58,1976.58,,9,9.0,active,0
CUST2821,21,USA,Male,1877,658,2,13.0,1650.1499999999999,1650.1499999999999,,9,9.0,active,0
CUST2822,28,USA,Female,1190,657,5,21.0,1903.08,1903.08,,3,3.0,active,0
CUST2823,20,Pakistan,Female,1813,1142,0,47.0,720.32,720.32,,8,8.0,active,0
CUST2824,53,Pakistan,Other,1574,867,0,1.0,397.26,397.26,,3,3.0,active,0
CUST2825,39,USA,Male,1328,194,1,48.0,739.8,739.8,,2,2.0,paused,0
CUST2826,45,Pakistan,Male,1974,1505,2,43.0,1163.8799999999999,1163.8799999999999,,6,6.0,cancelled,1
CUST2827,61,Germany,Female,1671,404,4,27.0,641.9399999999999,641.9399999999999,,3,3.0,active,0
CUST2828,51,Canada,Female,2002,1277,5,48.0,1252.8,1252.8,,9,9.0,cancelled,1
CUST2829,39,UK,Female,1067,991,5,29.0,429.99,429.99,,1,1.0,cancelled,1
CUST2830,66,Germany,Male,1041,992,5,10.0,1226.8799999999999,1226.8799999999999,,6,6.0,cancelled,1
CUST2831,62,Germany,Female,1501,254,0,33.0,134.75,134.75,,5,5.0,cancelled,1
CUST2832,53,Canada,Female,1340,1058,1,32.0,135.96,135.96,,6,6.0,active,0
CUST2833,32,Pakistan,Male,1041,201,2,48.0,1357.7400000000002,1357.7400000000002,,9,9.0,active,0
CUST2834,38,India,Male,1275,956,0,29.0,1043.22,1043.22,,3,3.0,paused,0
CUST2835,38,Pakistan,Female,1381,731,4,34.0,102.78,102.78,,9,9.0,cancelled,1
CUST2836,64,Germany,Male,1421,1126,1,26.0,1593.4499999999998,1593.4499999999998,,3,3.0,active,0
CUST2837,33,India,Female,1313,1224,3,48.0,1339.0,1339.0,,1,1.0,paused,0
CUST2838,23,India,Male,1770,1384,0,42.0,809.03,809.03,,1,1.0,active,0
CUST2839,45,USA,Male,1137,262,1,43.0,1271.16,1271.16,,3,3.0,cancelled,1
CUST2840,31,USA,Male,1247,1119,3,33.0,507.08,507.08,,7,7.0,cancelled,1
CUST2841,58,USA,Female,1468,1463,2,36.0,625.76,625.76,,4,4.0,paused,0
CUST2842,34,Canada,Male,1689,1453,3,7.0,948.48,948.48,,6,6.0,active,0
CUST2843,26,Pakistan,Male,1237,755,2,46.0,644.69,644.69,,1,1.0,active,0
CUST2844,43,India,Male,1517,723,4,33.0,1710.75,1710.75,,3,3.0,active,0
CUST2845,61,Germany,Male,1626,1027,1,14.0,1869.0,1869.0,,7,7.0,active,0
CUST2846,19,USA,Male,1502,529,3,14.0,553.68,553.68,,4,4.0,active,0
CUST2847,47,Pakistan,Female,1955,637,4,33.0,502.53000000000003,502.53000000000003,,7,7.0,active,0
CUST2848,30,USA,Male,999,941,3,28.0,1909.84,1909.84,,4,4.0,active,0
CUST2849,43,India,Male,1391,1254,3,5.0,601.04,601.04,,1,1.0,active,0
CUST2850,28,UK,Female,1777,488,4,30.0,1403.1299999999999,1403.1299999999999,,3,3.0,cancelled,1
CUST2851,47,Germany,Male,1981,1429,1,36.0,1029.98,1029.98,,7,7.0,active,0
CUST2852,60,USA,Male,1372,807,3,17.0,566.78,566.78,,2,2.0,cancelled,1
CUST2853,21,Germany,Female,1582,199,1,28.0,1487.12,1487.12,,2,2.0,cancelled,1
CUST2854,61,USA,Male,1658,1220,1,29.0,504.8,504.8,,8,8.0,active,0
CUST2855,28,UK,Male,1152,576,3,4.0,1325.3100000000002,1325.3100000000002,,7,7.0,paused,0
CUST2856,65,Germany,Other,1084,531,0,18.0,1461.2,1461.2,,4,4.0,active,0
CUST2857,61,Canada,Female,1087,858,1,7.0,404.46,404.46,,9,9.0,active,0
CUST2858,46,USA,Male,1141,900,1,6.0,1112.84,1112.84,,2,2.0,active,0
CUST2859,63,USA,Male,1356,423,2,40.0,620.52,620.52,,6,6.0,cancelled,1
CUST2860,35,Pakistan,Other,1093,424,0,25.0,1200.32,1200.32,,4,4.0,active,0
CUST2861,39,USA,Female,1773,548,5,4.0,235.16,235.16,,2,2.0,active,0
CUST2862,43,UK,Male,1945,1816,4,8.0,1685.5,1685.5,,1,1.0,active,0
CUST2863,58,Germany,Male,1642,867,4,6.0,1656.9,1656.9,,5,5.0,active,0
CUST2864,21,USA,Female,1909,833,0,41.0,529.98,529.98,,1,1.0,paused,0
CUST2865,46,Pakistan,Male,1310,246,5,26.0,1927.23,1927.23,,3,3.0,cancelled,1
CUST2866,67,Canada,Female,1482,204,3,38.0,1068.1200000000001,1068.1200000000001,,9,9.0,active,0
CUST2867,24,Canada,Female,1430,1236,2,40.0,570.81,570.81,,1,1.0,cancelled,1
CUST2868,28,Canada,Female,1923,1141,0,42.0,1232.01,1232.01,,3,3.0,active,0
CUST2869,68,UK,Male,1648,1006,1,14.0,175.2,175.2,,8,8.0,active,0
CUST2870,26,UK,Female,976,373,2,44.0,1919.04,1919.04,,8,8.0,cancelled,1
CUST2871,27,Pakistan,Male,1012,221,1,16.0,1761.57,1761.57,,1,1.0,cancelled,1
CUST2872,48,USA,Male,1597,663,5,40.0,1081.8,1081.8,,1,1.0,active,0
CUST2873,37,Germany,Male,1322,801,3,42.0,762.45,762.45,,5,5.0,active,0
CUST2874,50,India,Male,1730,363,0,30.0,1955.81,1955.81,,1,1.0,cancelled,1
CUST2875,44,Canada,Male,1980,1923,2,11.0,647.5,647.5,,7,7.0,active,0
CUST2876,41,Canada,Female,1702,1512,1,17.0,621.03,621.03,,3,3.0,paused,0
CUST2877,66,Germany,Other,1448,1091,2,48.0,409.68,409.68,,8,8.0,paused,0
CUST2878,30,UK,Male,1486,756,5,46.0,1358.08,1358.08,,1,1.0,active,0
CUST2879,46,Pakistan,Female,1796,1427,1,21.0,840.7,840.7,,2,2.0,active,0
CUST2880,51,India,Male,1360,613,1,43.0,1255.59,1255.59,,3,3.0,cancelled,1
CUST2881,53,UK,Male,1860,890,3,22.0,1152.96,1152.96,,6,6.0,active,0
CUST2882,54,USA,Female,1619,1056,4,42.0,1231.29,1231.29,,3,3.0,cancelled,1
CUST2883,58,Canada,Male,1238,700,2,46.0,1023.96,1023.96,,6,6.0,active,0
CUST2884,48,USA,Male,1038,668,0,9.0,261.36,261.36,,8,8.0,paused,0
CUST2885,59,Germany,Female,1247,695,0,34.0,1453.08,1453.08,,1,1.0,active,0
CUST2886,69,Germany,Female,1486,583,0,19.0,939.51,939.51,,9,9.0,active,0
CUST2887,25,India,Female,1280,478,0,11.0,935.95,935.95,,1,1.0,cancelled,1
CUST2888,28,India,Male,1994,1062,4,43.0,38.58,38.58,,6,6.0,cancelled,1
CUST2889,31,India,Male,1784,795,4,15.0,669.0,669.0,,2,2.0,paused,0
CUST2890,51,UK,Female,1697,1655,2,4.0,505.12,505.12,,7,7.0,active,0
CUST2891,22,India,Female,1386,510,1,36.0,990.3499999999999,990.3499999999999,,5,5.0,cancelled,1
CUST2892,34,USA,Male,1456,1040,1,22.0,1180.59,1180.59,,1,1.0,active,0
CUST2893,24,India,Female,1685,457,3,7.0,418.45,418.45,,5,5.0,active,0
CUST2894,24,USA,Male,928,640,5,25.0,1596.8400000000001,1596.8400000000001,,7,7.0,active,0
CUST2895,53,Germany,Female,1996,1464,4,13.0,1423.45,1423.45,,5,5.0,active,0
CUST2896,67,India,Male,1654,525,1,10.0,51.7,51.7,,5,5.0,paused,0
CUST2897,57,Canada,Female,1471,827,5,37.0,1312.32,1312.32,,6,6.0,active,0
CUST2898,32,Pakistan,Female,1897,1029,5,25.0,1270.08,1270.08,,6,6.0,cancelled,1
CUST2899,45,Pakistan,Male,1066,684,1,2.0,720.44,720.44,,7,7.0,active,0
CUST2900,52,Pakistan,Female,1573,984,5,41.0,1666.98,1666.98,,6,6.0,active,0
CUST2901,51,Canada,Male,1814,1453,2,30.0,1346.76,1346.76,,6,6.0,active,0
CUST2902,21,UK,Male,1791,1391,4,16.0,832.89,832.89,,3,3.0,active,0
CUST2903,28,UK,Female,1613,1211,4,22.0,1401.44,1401.44,,4,4.0,active,0
CUST2904,26,UK,Female,1215,615,2,35.0,1068.4,1068.4,,5,5.0,paused,0
CUST2905,59,Pakistan,Female,1281,1115,4,27.0,288.72,288.72,,8,8.0,active,0
CUST2906,18,India,Male,1436,1285,3,2.0,1607.34,1607.34,,6,6.0,cancelled,1
CUST2907,40,Germany,Male,1024,389,5,38.0,1511.28,1511.28,,2,2.0,active,0
CUST2908,25,India,Male,1951,1628,5,5.0,1725.32,1725.32,,1,1.0,cancelled,1
CUST2909,29,USA,Male,1696,492,5,45.0,609.6999999999999,609.6999999999999,,7,7.0,active,0
CUST2910,63,USA,Male,1842,604,1,22.0,627.54,627.54,,6,6.0,active,0
CUST2911,44,UK,Female,1742,807,1,9.0,158.56,158.56,,2,2.0,cancelled,1
CUST2912,48,Pakistan,Male,1130,506,0,9.0,1183.32,1183.32,,6,6.0,active,0
CUST2913,45,Pakistan,Male,1836,1349,4,23.0,343.73,343.73,,1,1.0,paused,0
CUST2914,67,India,Female,1000,854,3,37.0,1101.72,1101.72,,6,6.0,active,0
CUST2915,25,Canada,Other,1906,401,5,15.0,1863.82,1863.82,,7,7.0,active,0
CUST2916,39,Germany,Male,1989,294,3,4.0,1386.48,1386.48,,6,6.0,active,0
CUST2917,42,Pakistan,Male,1647,1182,2,15.0,1827.2099999999998,1827.2099999999998,,7,7.0,active,0
CUST2918,49,India,Male,1969,820,2,25.0,881.4,881.4,,4,4.0,active,0
CUST2919,22,Canada,Female,1775,1668,2,34.0,619.43,619.43,,7,7.0,paused,0
CUST2920,64,Pakistan,Female,1523,1478,4,9.0,1606.92,1606.92,,7,7.0,cancelled,1
CUST2921,64,Pakistan,Female,1177,308,3,34.0,230.52,230.52,,6,6.0,active,0
CUST2922,51,Pakistan,Male,997,370,1,26.0,211.07999999999998,211.07999999999998,,6,6.0,cancelled,1
CUST2923,44,Germany,Female,1731,1539,0,8.0,96.43,96.43,,1,1.0,active,0
CUST2924,53,USA,Male,1564,358,0,44.0,1786.68,1786.68,,9,9.0,active,0
CUST2925,33,Pakistan,Female,1876,1570,4,47.0,1271.6999999999998,1271.6999999999998,,3,3.0,paused,0
CUST2926,27,Canada,Female,1076,570,2,48.0,728.64,728.64,,4,4.0,active,0
CUST2927,30,USA,Female,1374,1326,2,44.0,978.85,978.85,,1,1.0,cancelled,1
CUST2928,27,Germany,Female,1391,1372,1,31.0,1314.12,1314.12,,2,2.0,cancelled,1
CUST2929,18,USA,Female,1902,884,5,41.0,54.24,54.24,,8,8.0,active,0
CUST2930,21,India,Male,1850,844,0,48.0,579.6,579.6,,2,2.0,cancelled,1
CUST2931,19,USA,Female,1353,1115,0,12.0,173.76,173.76,,8,8.0,cancelled,1
CUST2932,49,UK,Female,1713,1212,1,32.0,780.1,780.1,,1,1.0,cancelled,1
CUST2933,46,Canada,Male,1312,409,0,8.0,1381.44,1381.44,,3,3.0,active,0
CUST2934,58,Germany,Female,1538,1455,5,1.0,1994.6999999999998,1994.6999999999998,,6,6.0,active,0
CUST2935,26,Germany,Other,1489,1045,0,2.0,265.0,265.0,,4,4.0,active,0
CUST2936,49,USA,Male,1923,1433,0,14.0,1063.36,1063.36,,8,8.0,cancelled,1
CUST2937,63,Germany,Female,1304,1132,0,5.0,1685.16,1685.16,,9,9.0,active,0
CUST2938,41,UK,Female,1446,767,2,48.0,1575.87,1575.87,,1,1.0,paused,0
CUST2939,50,India,Male,1274,733,0,11.0,705.65,705.65,,5,5.0,active,0
CUST2940,46,Pakistan,Male,1620,353,5,11.0,1753.1100000000001,1753.1100000000001,,3,3.0,active,0
CUST2941,59,USA,Female,1323,820,4,17.0,1945.25,1945.25,,5,5.0,active,0
CUST2942,61,Germany,Female,1053,435,2,41.0,1487.22,1487.22,,3,3.0,active,0
CUST2943,60,Germany,Male,1391,282,5,32.0,174.51,174.51,,9,9.0,active,0
CUST2944,35,UK,Male,1084,961,2,28.0,1334.76,1334.76,,3,3.0,cancelled,1
CUST2945,36,Canada,Female,1311,1179,2,28.0,515.22,515.22,,6,6.0,cancelled,1
CUST2946,64,UK,Female,1743,816,2,1.0,1148.6399999999999,1148.6399999999999,,3,3.0,active,0
CUST2947,34,Canada,Male,1878,796,2,44.0,1595.61,1595.61,,9,9.0,active,0
CUST2948,67,UK,Male,1953,505,2,11.0,783.24,783.24,,6,6.0,active,0
CUST2949,27,Germany,Female,1389,338,5,5.0,1249.74,1249.74,,1,1.0,active,0
CUST2950,19,Germany,Male,1345,1244,4,49.0,1163.24,1163.24,,4,4.0,paused,0
CUST2951,21,India,Male,1774,585,0,5.0,1830.4499999999998,1830.4499999999998,,5,5.0,active,0
CUST2952,61,Pakistan,Female,1169,285,2,36.0,103.59,103.59,,3,3.0,active,0
CUST2953,60,UK,Female,1884,641,0,34.0,901.84,901.84,,8,8.0,active,0
CUST2954,62,Canada,Male,998,807,2,8.0,1019.71,1019.71,,1,1.0,cancelled,1
CUST2955,51,India,Male,1099,252,4,4.0,449.93999999999994,449.93999999999994,,6,6.0,active,0
CUST2956,69,Pakistan,Female,1072,808,4,44.0,1736.08,1736.08,,4,4.0,active,0
CUST2957,42,UK,Female,1921,1063,4,32.0,1433.28,1433.28,,4,4.0,active,0
CUST2958,54,Germany,Male,1621,832,4,48.0,1705.68,1705.68,,9,9.0,active,0
CUST2959,55,India,Male,1444,777,0,19.0,719.28,719.28,,3,3.0,paused,0
CUST2960,67,UK,Male,1121,268,4,5.0,390.78000000000003,390.78000000000003,,9,9.0,cancelled,1
CUST2961,37,Canada,Male,1108,352,4,2.0,307.74,307.74,,2,2.0,active,0
CUST2962,21,UK,Male,1549,336,4,15.0,32.4,32.4,,4,4.0,paused,0
CUST2963,43,Canada,Male,1312,394,4,16.0,1302.12,1302.12,,4,4.0,paused,0
CUST2964,58,India,Male,1120,1018,3,6.0,1691.68,1691.68,,8,8.0,paused,0
CUST2965,31,USA,Female,1288,864,0,1.0,587.4,587.4,,2,2.0,active,0
CUST2966,31,Pakistan,Female,1189,1069,4,41.0,1262.88,1262.88,,8,8.0,active,0
CUST2967,42,UK,Female,947,317,1,16.0,1854.44,1854.44,,2,2.0,cancelled,1
CUST2968,57,USA,Male,1300,1037,5,8.0,167.95000000000002,167.95000000000002,,5,5.0,paused,0
CUST2969,56,USA,Female,1919,1854,4,21.0,1181.72,1181.72,,4,4.0,active,0
CUST2970,33,India,Male,1284,560,1,23.0,827.1,827.1,,9,9.0,cancelled,1
CUST2971,43,India,Male,1519,515,5,18.0,1062.74,1062.74,,2,2.0,active,0
CUST2972,41,India,Male,1626,469,4,38.0,573.76,573.76,,4,4.0,active,0
CUST2973,46,UK,Male,950,247,1,46.0,1731.36,1731.36,,4,4.0,active,0
CUST2974,56,Pakistan,Male,1767,989,1,13.0,246.52,246.52,,4,4.0,active,0
CUST2975,24,Germany,Male,1300,1254,3,28.0,1024.03,1024.03,,7,7.0,active,0
CUST2976,28,UK,Female,1267,448,0,35.0,285.26,285.26,,2,2.0,active,0
CUST2977,61,India,Female,1049,185,3,12.0,1407.55,1407.55,,5,5.0,active,0
CUST2978,61,UK,Male,1568,767,0,46.0,1257.16,1257.16,,4,4.0,active,0
CUST2979,25,Pakistan,Male,1995,1925,4,14.0,1884.12,1884.12,,3,3.0,cancelled,1
CUST2980,40,UK,Male,1427,1156,3,28.0,435.90000000000003,435.90000000000003,,3,3.0,paused,0
CUST2981,56,India,Male,1447,440,1,10.0,245.57999999999998,245.57999999999998,,3,3.0,cancelled,1
CUST2982,26,Pakistan,Female,1408,207,0,3.0,1913.16,1913.16,,4,4.0,active,0
CUST2983,53,USA,Female,1310,1306,4,9.0,772.34,772.34,,2,2.0,paused,0
CUST2984,23,India,Female,1435,682,2,28.0,1902.06,1902.06,,1,1.0,active,0
CUST2985,52,UK,Female,1268,908,3,6.0,89.84,89.84,,8,8.0,cancelled,1
CUST2986,21,USA,Female,1847,560,1,2.0,1045.9,1045.9,,2,2.0,active,0
CUST2987,65,Canada,Male,1897,664,3,47.0,1418.36,1418.36,,4,4.0,active,0
CUST2988,50,Canada,Male,1486,584,0,38.0,285.6,285.6,,8,8.0,active,0
CUST2989,36,Germany,Female,1424,254,2,43.0,1973.0,1973.0,,5,5.0,cancelled,1
CUST2990,69,Canada,Female,912,269,4,17.0,358.1,358.1,,5,5.0,paused,0
CUST2991,55,India,Male,1308,425,4,36.0,781.11,781.11,,3,3.0,active,0
CUST2992,35,Germany,Male,1807,823,5,46.0,844.26,844.26,,3,3.0,active,0
CUST2993,23,Pakistan,Female,1904,1650,3,29.0,486.45,486.45,,9,9.0,active,0
CUST2994,40,India,Male,1833,730,4,5.0,311.68,311.68,,4,4.0,active,0
CUST2995,27,UK,Female,1679,938,0,25.0,212.38,212.38,,7,7.0,active,0
CUST2996,59,Canada,Male,1176,839,4,12.0,1144.1399999999999,1144.1399999999999,,3,3.0,paused,0
CUST2997,41,India,Male,1396,1279,1,38.0,1830.3000000000002,1830.3000000000002,,6,6.0,active,0
CUST2998,20,USA,Male,1735,426,0,49.0,229.14,229.14,,1,1.0,active,0
CUST2999,54,India,Male,1110,935,5,24.0,30.87,30.87,,7,7.0,cancelled,1
